#           x         0.006         0.001
#           y       0.00045       0.00045
#           z         5e-05         5e-05
#        Time
0.00554993	2.82316	2.02571E-4	0.0		2.79485	-0.00130402	0.0	
0.00556761	2.82318	2.02639E-4	0.0		2.79484	-0.00130411	0.0	
0.0055853	2.82319	2.02626E-4	0.0		2.79484	-0.0013042	0.0	
0.00560298	2.8232	2.02551E-4	0.0		2.79483	-0.00130428	0.0	
0.00562067	2.82322	2.02425E-4	0.0		2.79483	-0.00130435	0.0	
0.00563835	2.82323	2.02246E-4	0.0		2.79483	-0.00130442	0.0	
0.00565603	2.82325	2.01998E-4	0.0		2.79482	-0.00130448	0.0	
0.00567372	2.82326	2.01692E-4	0.0		2.79482	-0.00130454	0.0	
0.0056914	2.82327	2.01341E-4	0.0		2.79481	-0.00130459	0.0	
0.00570909	2.82329	2.00927E-4	0.0		2.79481	-0.00130463	0.0	
0.00572677	2.8233	2.00444E-4	0.0		2.7948	-0.00130467	0.0	
0.00574446	2.82331	1.99908E-4	0.0		2.7948	-0.00130471	0.0	
0.00576214	2.82332	1.99321E-4	0.0		2.79479	-0.00130474	0.0	
0.00577983	2.82334	1.98684E-4	0.0		2.79479	-0.00130476	0.0	
0.00579751	2.82335	1.97995E-4	0.0		2.79478	-0.00130478	0.0	
0.0058152	2.82336	1.97256E-4	0.0		2.79478	-0.00130479	0.0	
0.00583288	2.82338	1.96463E-4	0.0		2.79477	-0.0013048	0.0	
0.00585057	2.82339	1.95606E-4	0.0		2.79477	-0.00130481	0.0	
0.00586825	2.82341	1.947E-4	0.0		2.79476	-0.00130481	0.0	
0.00588593	2.82342	1.9375E-4	0.0		2.79476	-0.0013048	0.0	
0.00590362	2.82343	1.92751E-4	0.0		2.79475	-0.00130479	0.0	
0.0059213	2.82345	1.91704E-4	0.0		2.79475	-0.00130477	0.0	
0.00593899	2.82346	1.90617E-4	0.0		2.79474	-0.00130475	0.0	
0.00595667	2.82348	1.89485E-4	0.0		2.79474	-0.00130473	0.0	
